Entry	Gene names	Organism	Gene ontology IDs
G0EEC0	Pyrfu_0945	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005886; GO:0006810; GO:0016021
Q9V016	PAB0658	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
A2BJK9	Hbut_0298	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005886
Q8TYU8	nth_1 MK0193	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003677; GO:0003906; GO:0006284; GO:0051539
Q9V2E0	napA-1 PAB0084	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0015299; GO:0016021
G0EGN0	Pyrfu_0533	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9YCM2	APE_1236.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
A2BMK9	Hbut_1396	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003824
Q8TXJ7	truD MK0676	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0001522; GO:0003723; GO:0008033; GO:0009982
I6UNB6	PFC_01400	Pyrococcus furiosus COM1	GO:0008237; GO:0016021
U3TEW6	rpl37e ACAM_0405	Aeropyrum camini SY1 = JCM 12091	GO:0003735; GO:0005840; GO:0006412; GO:0008270; GO:0019843
O58670	PH0946	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	GO:0008324; GO:0016021
Q9UYW4	PAB0921	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9UZC3	PAB1566	Pyrococcus abyssi (strain GE5 / Orsay)	
I6V023	PFC_01920	Pyrococcus furiosus COM1	GO:0008324; GO:0016021
Q8TWJ8	MK1036	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
G0EHH1	Pyrfu_0677	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0008830
A2BMB2	rpl2 Hbut_1293	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003735; GO:0006412; GO:0015934; GO:0019843
I6TXU6	PFC_06765	Pyrococcus furiosus COM1	GO:0003824
I6V1Q5	PFC_10255	Pyrococcus furiosus COM1	GO:0004252; GO:0046872
G0ED66	Pyrfu_1891	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003677; GO:0003887; GO:0006260
G0ECS3	Pyrfu_1789	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0042558
Q8TVG5	valS MK1424	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0002161; GO:0004832; GO:0005524; GO:0005737; GO:0006438
Q9V2C7	birA PAB0096	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004077; GO:0006464
A2BM89	Hbut_1268	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8U2L1	PF0823	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0015238; GO:0015297; GO:0016021
A2BJA0	Hbut_0189	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0006810; GO:0016021; GO:0016491
Q9Y924	trpS APE_2461.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004830; GO:0005524; GO:0005737; GO:0006436
Q9UZW7	PAB0686	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
A2BN99	Hbut_1646	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003676; GO:0003899; GO:0006351; GO:0006355; GO:0008270
I6V0T0	PFC_08325	Pyrococcus furiosus COM1	
A2BJK3	Hbut_0292	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
G8ZK03	PAB1080.7n	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q8TVF6	MK1433	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005524; GO:0016887
I6TVJ2	PFC_01890	Pyrococcus furiosus COM1	
Q9YA31	APE_2108	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003985; GO:0008152
Q9V087	PAB0606	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9V213	PAB2178	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016787
A2BIY3	Hbut_0067	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
Q9YAA5	cobY APE_2034.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0006777; GO:0008820
G0EG47	Pyrfu_0424	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005524; GO:0016887
Q9V014	PAB1719	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0008168
Q9UYJ6	PAB1366	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003676; GO:0016787
Q8TYD5	hisG MK0365	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000105; GO:0000287; GO:0003879; GO:0005524; GO:0005737
Q8U317	PF0659	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0016021
G0EFI7	kptA Pyrfu_1146	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0006388; GO:0016773
G0EEX6	rpl37e Pyrfu_0218	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003735; GO:0005840; GO:0006412; GO:0008270; GO:0019843
Q8U3R3	cas6b cas6-2 cas6-3 PF0393	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003723; GO:0016788
G0EDP3	Pyrfu_0008	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016853
G0ECY9	Pyrfu_1856	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q8TYG1	glnA MK0338	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004356; GO:0005737; GO:0006542; GO:0009399
Q9YE93	APE_0680.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G8ZGR4	nuoI PAB0496	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9YG17	APE_0084.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016491
Q9Y942	tfb APE_2443.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0006355; GO:0017025; GO:0070897
A0A160VTF5	CHITON_1684	Thermococcus chitonophagus	GO:0003676
G0EDQ2	Pyrfu_0017	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016429; GO:0031515
Q8U1B5	PF1306	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	
Q9YFY4	APE_0116.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q8TUZ4	dapA MK1607	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005737; GO:0008840; GO:0009089; GO:0019877
Q9YA68	APE_2071.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0009116; GO:0016757
G0EGW9	Pyrfu_0548	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q8TVW8	MK1270	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
I6U5R1	PFC_01070	Pyrococcus furiosus COM1	GO:0005525
Q9YFJ4	APE_0254	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
A2BKU4	Hbut_0751	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
I6UP71	PFC_03140	Pyrococcus furiosus COM1	GO:0008761
Q8U076	dnaG PF1725	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0000178; GO:0003896; GO:0008143; GO:0046872; GO:1990077
Q8TV96	MK1496	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
G0EF40	Pyrfu_1069	Pyrolobus fumarii (strain DSM 11204 / 1A)	
I6UP45	PFC_02990	Pyrococcus furiosus COM1	GO:0003824
Q9YDD7	rpl14e APE_0976.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412
I6U8C0	PFC_06905	Pyrococcus furiosus COM1	GO:0005975; GO:0008184; GO:0030170
Q8U0I2	PF1607	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004645; GO:0006206; GO:0009032; GO:0046125
I6TXQ9	PFC_06515	Pyrococcus furiosus COM1	GO:0008080
A2BL01	Hbut_0809	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0009267; GO:0016021
I6UZW2	PFC_06495	Pyrococcus furiosus COM1	GO:0015075; GO:0016021
Q8TWS4	pmbA MK0958	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003723; GO:0003735; GO:0005840; GO:0006412; GO:0008237
G0ECL0	Pyrfu_1725	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005524; GO:0006810
A2BIT0	Hbut_0007	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
Q8TZI8	glpK PF2004	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004370; GO:0005524; GO:0006071; GO:0006072; GO:0019563
G0EF27	rpl18e Pyrfu_1056	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003735; GO:0005840; GO:0006412
Q8TUZ7	topA MK1604	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003677; GO:0003917; GO:0006265
A2BL55	Hbut_0865	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003824; GO:0051536
Q9YBZ6	APE_1454.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0000166; GO:0016021; GO:0019829; GO:0030001; GO:0046872
Q9YB60	rps13p APE_1737.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A2BJV0	Hbut_0394	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
G0EEL8	Pyrfu_0972	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
A2BLM9	Hbut_1046	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
Q9YBS3	APE_1526.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0008654; GO:0016021; GO:0016780
Q8U2D4	PF0905	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0005524; GO:0016887
Q9UYX6	PAB2425	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0043565
I6U984	PFC_08710	Pyrococcus furiosus COM1	GO:0005524; GO:0006457; GO:0051082
G0EFH1	Pyrfu_1129	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016491
Q9V0M1	PAB1853	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
G0ECV7	Pyrfu_1823	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005524; GO:0017111; GO:0098519
G0EFN0	Pyrfu_0329	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
A2BMW6	Hbut_1505	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016740
Q9UY25	PAB1103	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003677; GO:0004519; GO:0006281; GO:0008270
Q9UYZ9	PAB0899	Pyrococcus abyssi (strain GE5 / Orsay)	
G0EFG3	Pyrfu_1121	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016491
Q8U0B9	leuD2 PF1680	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003861; GO:0009098
Q8TXJ5	trpD MK0678	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000162; GO:0004048; GO:0046872
Q9V262	PYRAB02120 PAB0145	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004067; GO:0008233
I6UPW2	PFC_04610	Pyrococcus furiosus COM1	GO:0008237
Q9V024	tbp PYRAB09740 PAB1726	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003677; GO:0006352; GO:0006355
Q9YFM3	APE_0226.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q05DW2	APE_2617b	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q9Y916	APE_2468.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0018729; GO:0046952
Q8U321	PF0655	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004672; GO:0005524
G0ECZ0	Pyrfu_1857	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003677
Q9UXZ5	hps PAB1222	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004590; GO:0005975; GO:0006207; GO:0016853; GO:0043801; GO:0097367; GO:1901135
Q9V148	hypA PYRAB05810 PAB0399	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0006464; GO:0016151
G0EHD0	Pyrfu_0636	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005975; GO:0016616; GO:0019752
Q8TXS9	MK0581	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9V005	PYRAB09930 PAB2445	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003824; GO:0005975
Q8TV44	MK1556	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
G0EC50	Pyrfu_1563	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9YB20	APE_1775.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004181; GO:0046872
A2BLR5	Hbut_1083	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BMN1	Hbut_1418	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005886; GO:0016021
Q8TW74	MK1162	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
Q9YAI5	APE_1955.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G8ZG95	aor-1 PAB2085	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0009055; GO:0016625; GO:0051536
Q9YC69	APE_1382	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005215; GO:0016021; GO:0055085
A2BL68	cren7-1 Hbut_0878	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003690; GO:0005737
A2BKU3	Hbut_0750	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
G0EGN6	Pyrfu_0539	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9YEF3	APE_0623.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
I6U8J1	PFC_07380	Pyrococcus furiosus COM1	GO:0003824
Q8TY19	MK0487	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8TUW0	cbiA cobB_2 MK1643	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005524; GO:0006541; GO:0009236; GO:0016874; GO:0042242
Q8U185	gcvT PF1341	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004047; GO:0006546; GO:0008483
I6V2R2	PFC_07460	Pyrococcus furiosus COM1	GO:0016021
Q9YAN6	flaB2 APE_1907	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005198; GO:0097589
Q8TVH9	MK1410	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
A2BN21	rtcA Hbut_1561	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003963; GO:0005524; GO:0005737; GO:0006396
G0EEF1	Pyrfu_0120	Pyrolobus fumarii (strain DSM 11204 / 1A)	
P62005	rpl37e PH1518.1 PHS041	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046872
I6UYF5	PFC_03480	Pyrococcus furiosus COM1	
Q8U3H7	PF0489	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0016021
Q9V085	metE PYRAB09060 PAB0608	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003871; GO:0008270; GO:0009086
Q9V0P6	PAB1874	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524; GO:0015833; GO:0016887
Q8TVB0	MK1482	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003677; GO:0003700; GO:0006351
Q8TUU6	MK1657	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8TZE2	PF2053	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003700; GO:0005622; GO:0006351; GO:0043565
I6UR83	PFC_07675	Pyrococcus furiosus COM1	GO:0016021
Q8U4E6	PF0142	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004067; GO:0008233
Q9Y9G5	APE_2323	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
I6U5Q1	PFC_00970	Pyrococcus furiosus COM1	GO:0005886; GO:0006810; GO:0016021
A0A0V8RWT4	CF15_07110	Pyrodictium occultum	GO:0003677; GO:0004519; GO:0009307
Q9V1T9	rps19 PYRAB03380 PAB2123	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003735; GO:0006412; GO:0015935; GO:0019843
Q8TW73	MK1163	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9YAC4	APE_2015.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q9UZE3	PAB0804	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q8TWT5	MK0947	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q05DW7	APE_2480a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q8J2Y1	PYRAB06360 PAB1908	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9V1V3	rpl19e PYRAB03230 PAB2134	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
G0ECU9	Pyrfu_1815	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0008152; GO:0016798
O32864	mtrD MK0657	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005737; GO:0005886; GO:0006730; GO:0006814; GO:0012506; GO:0016021; GO:0019386; GO:0030269
Q9YFQ6	APE_0193.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016616; GO:0050303; GO:0051287
Q9UXS8	dcd PYRAB17800 PAB1164	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0006226; GO:0006229; GO:0008829
A2BJX5	Hbut_0420	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0015299; GO:0016021
Q9UYP5	PAB0974	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021; GO:0016740
G0ECA2	Pyrfu_1615	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9YDM1	APE_0892.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005524; GO:0016887
Q8U275	PF0964	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	
Q8TZC7	MK0003	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005525
G3CAV5		Aeropyrum pernix ovoid virus 1 (APOV1)	
Q9YB37	rtcB APE_1758.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0008033; GO:0008452; GO:0046872
G0ED96	Pyrfu_1921	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003824
A2BN30	Hbut_1570	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BMI0	fen Hbut_1366	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003677; GO:0004519; GO:0004527; GO:0006260; GO:0006281; GO:0046872
A2BJ53	Hbut_0141	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9V0Q8	trxB PAB0500	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004791; GO:0005737; GO:0019430
Q9YDD2	adkA APE_0981.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004017; GO:0005524; GO:0005737
A2BLT9	Hbut_1107	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0008168
Q8TWY4	cofH MK0897	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0044689; GO:0046872; GO:0051539
I3TFT7	TCELL_1202	Thermogladius cellulolyticus (strain 1633)	
Q9UYK2	PAB0998	Pyrococcus abyssi (strain GE5 / Orsay)	
I6V083	PFC_02280	Pyrococcus furiosus COM1	
G0ECC6	Pyrfu_1639	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016740
Q8TZ37	hjc MK0102	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000287; GO:0003677; GO:0006281; GO:0006310; GO:0008821
A0A089ZBA1	hisD BRM9_1266 MB9_1048	Methanobacterium formicicum	GO:0000105; GO:0004399; GO:0008270; GO:0051287
Q9V0Z2	nac PYRAB06460 PAB0439	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003723; GO:0015031
A2BJL3	carB Hbut_0302	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004088; GO:0005524; GO:0006526; GO:0044205; GO:0046872
Q8U403	cobD PF0296	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0005886; GO:0009236; GO:0016021; GO:0048472
G0EHH7	Pyrfu_0683	Pyrolobus fumarii (strain DSM 11204 / 1A)	
G0EGG9	Pyrfu_0472	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9Y9G4	rpl35ae APE_2324.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412
Q9YBH2	APE_1626	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
Q9UXU2	atpI PYRAB17660 PAB1180	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005886; GO:0015078; GO:0015991; GO:0016021; GO:0033179
Q9V079	PAB1754	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0006355
Q8TXA4	MK0771	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8U182	rnz PF1345	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0016891; GO:0042779; GO:0046872
A2BM79	Hbut_1258	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BKF5	Hbut_0607	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005886; GO:0006810; GO:0016021
Q9V2C4	wtpA PYRAB01500 PAB0101	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005886; GO:0006810; GO:0046872; GO:1901359
Q9V2E2	PAB0082	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003723; GO:0006400; GO:0016763
Q8TZ95	MK0041	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
I6TVU6	PFC_02610	Pyrococcus furiosus COM1	GO:0043565
Q8TVM5	MK1363	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
I6UNH4	PFC_01750	Pyrococcus furiosus COM1	
G0EDC7	Pyrfu_0743	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0008152; GO:0016787
Q9V1Z6	imp1 PAB0189	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0008934; GO:0046854; GO:0046855
I6URP8	PFC_08580	Pyrococcus furiosus COM1	
A2BJS8	Hbut_0367	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004725; GO:0008138
Q8TUU2	MK1661	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9V0P2	pyrH PYRAB07470 PAB1870	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524; GO:0005737; GO:0033862; GO:0044210
Q9YB50	rpl13 APE_1747	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0006412; GO:0015934
Q8TZZ8	rpl3 PF1825	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A2BK48	Hbut_0497	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9Y8P1	APE_2592.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005886
Q9YAY2	APE_1813.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
Q8U151	rnp2 PF1378	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0001682; GO:0004526; GO:0005737
Q8TVN0	MK1358	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0006865; GO:0016021
I6U844	PFC_06355	Pyrococcus furiosus COM1	GO:0016021
