Entry	Gene names	Organism	Gene ontology IDs
E3GXF7	Mfer_0186	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	
Q9WYM5	TM_0394	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0004355
G4FGX1	Tmari_0053	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
B9K9I9	CTN_1446	Thermotoga neapolitana (strain ATCC 49049 / DSM 4359 / NS-E)	
O67453	aq_1476	Aquifex aeolicus (strain VF5)	
O29954	AF_0287	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0009055; GO:0050660
O66492	rpmB aq_080	Aquifex aeolicus (strain VF5)	GO:0003735; GO:0005840; GO:0006412
O66631	aq_274	Aquifex aeolicus (strain VF5)	GO:0005622; GO:0030170
Q57940	MJ0520	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0008137; GO:0016021
A0A117KUH0	XD40_1004 XD48_1132	Archaeoglobus fulgidus	GO:0004190; GO:0016021
O28087	mfnB AF_2196	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0008152; GO:0016829
O28499	AF_1775	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016787; GO:0046872
O67159	aq_1060	Aquifex aeolicus (strain VF5)	GO:0009306; GO:0015238; GO:0016021
D3S3P3	MFS40622_0772	Methanocaldococcus sp. (strain FS406-22)	GO:0016021
A0A101EQT8	XD57_0822	Thermotoga naphthophila	GO:0005315; GO:0005887; GO:0035435
W0DEH4	THERU_00820	Thermocrinis ruber	GO:0004129; GO:0005507; GO:0005886; GO:0016021; GO:0022900; GO:0070469
M1ISQ4	SacN8_01400	Sulfolobus acidocaldarius N8	GO:0016021
Q57562	eif2b MJ0097	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0003743
O67599	aq_1694	Aquifex aeolicus (strain VF5)	
W0DGK0	rplS THERU_06565	Thermocrinis ruber	GO:0003735; GO:0005840; GO:0006412
Q9WYN0	TM_0399	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355; GO:0046872
W0DE74	THERU_00200	Thermocrinis ruber	
R4NXF3	Tmari_0056	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005886; GO:0006810; GO:0016021
Q9X025	TM_0923	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0016021
O29525	thiL AF_0733	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005524; GO:0009030; GO:0009228; GO:0009229; GO:0046872
A0A075WAW6	AFULGI_00003050	Archaeoglobus fulgidus DSM 8774	GO:0008168
Q57561	MJ0096	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0016021
A0A0A6MYW8	Mc24_06220	Thermotoga sp. Mc24	GO:0005524; GO:0015833; GO:0016887
Q9WZ50	TM_0581	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
M1J242	SacRon12I_05480	Sulfolobus acidocaldarius Ron12/I	GO:0005524
O28182	AF_2098	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005524; GO:0016787; GO:0051301
O28956	AF_1313	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
O29149	spt4 AF_1116	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003899; GO:0006355; GO:0008270
W0DH71	THERU_05485	Thermocrinis ruber	GO:0004616; GO:0051287
O29238	rgy AF_1024	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003677; GO:0003918; GO:0004386; GO:0005524; GO:0006265; GO:0046872
M1I163	rps11p rps11 SacN8_00385	Sulfolobus acidocaldarius N8	GO:0003735; GO:0005840; GO:0006412; GO:0019843
O28631	hisS AF_1642	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0000105; GO:0004821; GO:0005524; GO:0005737; GO:0006427
Q4JBL9	Saci_0394	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0006779; GO:0009236; GO:0046026; GO:0055114
A0A1M6SYG3	SAMN05444391_1220	Thermocrinis minervae	
W0DHZ2	THERU_05255	Thermocrinis ruber	GO:0016021
O66724	aq_407	Aquifex aeolicus (strain VF5)	GO:0016491
W0DG84	THERU_03465	Thermocrinis ruber	
O67213	argG aq_1140	Aquifex aeolicus (strain VF5)	GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0006526
E3GWR1	Mfer_1194	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0016853; GO:0097367; GO:1901135
O30209	AF_0026	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
M1IXM6	SacRon12I_04815	Sulfolobus acidocaldarius Ron12/I	GO:0008299; GO:0016740
O67497	aq_1542	Aquifex aeolicus (strain VF5)	GO:0010189; GO:0010276; GO:0016021; GO:0033306
Q57736	MJ0288	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0016021
O28780	rpl12 AF_1492	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003735; GO:0005840; GO:0006414
O29873	AF_0374	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0046872
Q57873	MJ0431	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0016021
Q4JBV3	Saci_0310	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0006464; GO:0016874
Q58661	ndk MJ1265	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0004550; GO:0005524; GO:0005737; GO:0006183; GO:0006228; GO:0006241; GO:0046872
A0A1M6QUF7	SAMN05444391_0394	Thermocrinis minervae	
Q58128	MJ0718	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0015109; GO:0016021
A0A1M6TE26	SAMN05444391_1410	Thermocrinis minervae	GO:0003677; GO:0003887; GO:0006260; GO:0009360
O28141	AF_2141	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
Q4J6R8	iorB Saci_2228	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0016903
Q58365	hisC MJ0955	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000105; GO:0004400; GO:0030170; GO:0080130
W0DBS7	THERU_03985	Thermocrinis ruber	
Q4JAV0	upp Saci_0699	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0004845; GO:0005525; GO:0006223; GO:0044206
A0A1M6TDJ2	rpsO SAMN05444391_1402	Thermocrinis minervae	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A0A075WJS2	AFULGI_00010550	Archaeoglobus fulgidus DSM 8774	
Q57649	rpoN MJ0196	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000428; GO:0003677; GO:0003899; GO:0006351; GO:0008270
O29767	AF_0483	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
W0DGZ6	purK THERU_07400	Thermocrinis ruber	GO:0004638; GO:0005524; GO:0006189; GO:0034028; GO:0046872
Q58693	bioW MJ1297	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005524; GO:0009102; GO:0042410
A0A0U3GR09	ATY89_08805 ATZ20_00215	Sulfolobus acidocaldarius	GO:0009055; GO:0016021; GO:0016491; GO:0022904
E3GWN2	Mfer_0042	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000287; GO:0006400; GO:0008193
A0A075WCN3	AFULGI_00001180	Archaeoglobus fulgidus DSM 8774	
A0A1M6RJG7	rpmG SAMN05444391_0673	Thermocrinis minervae	GO:0003735; GO:0005840; GO:0006412
A0A0U3GKP7	ATY89_09480 ATZ20_00890	Sulfolobus acidocaldarius	
Q60375	MJ0063	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	
R4NR08	Tmari_1276	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0008565; GO:0015627; GO:0015628; GO:0016021
M1J1M5	SacRon12I_11365	Sulfolobus acidocaldarius Ron12/I	GO:0003984; GO:0030976
E3GZ89	Mfer_0822	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0042256
V9S870	SUSAZ_10300	Sulfolobus acidocaldarius SUSAZ	
Q58100	MJ0687	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	
Q57703	comA MJ0255	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0019295; GO:0043817; GO:0050545
O28023	taw1 AF_2261	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005737; GO:0008033; GO:0016833; GO:0046872; GO:0051539
O28438	map AF_1840	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0004177; GO:0008235; GO:0046872
M1IXF8	SacRon12I_04415	Sulfolobus acidocaldarius Ron12/I	
O29788	AF_0461	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
W0DDE9	THERU_06350	Thermocrinis ruber	GO:0008565; GO:0016021
O29742	pdxS AF_0508	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0036381; GO:0042823
A0A075WC33	AFULGI_00002320	Archaeoglobus fulgidus DSM 8774	GO:0005525; GO:0015093; GO:0016021
M1J741	SacN8_08450	Sulfolobus acidocaldarius N8	GO:0016491
Q4JBN3	sfsA Saci_0380	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
Q57583	MJ0119	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0046872; GO:0051539
A0A1M6TMI2	SAMN05444391_1528	Thermocrinis minervae	GO:0008137; GO:0016021
E3GYD3	Mfer_0515	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003723; GO:0004809
W0DFN8	THERU_03225	Thermocrinis ruber	GO:0006777; GO:0016779
A0A0F6AJV9	leuC TRQ2_0383	Thermotoga sp. (strain RQ2)	GO:0003861; GO:0009098; GO:0046872; GO:0051539
A0A1M6RU32	SAMN05444391_0767	Thermocrinis minervae	GO:0008703; GO:0009231; GO:0050661
A0A1M6SCN6	purD SAMN05444391_0977	Thermocrinis minervae	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872
O67738	aq_1900	Aquifex aeolicus (strain VF5)	GO:0005886; GO:0016021
A0A101F996	tal XD64_1384	Thermotoga sp. 47_83	GO:0004801; GO:0005737; GO:0005975; GO:0006098; GO:0016832
O29648	AF_0607	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016740
M1IDU2	SacRon12I_07610	Sulfolobus acidocaldarius Ron12/I	GO:0016491
O66522	hisS aq_122	Aquifex aeolicus (strain VF5)	GO:0004821; GO:0005524; GO:0005737; GO:0006427
A0A101ERJ9	XD57_0315	Thermotoga naphthophila	GO:0005524; GO:0016301
E3GYX6	Mfer_0709	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0016021
Q9X0A1	TM_1006	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
W0DBV6	THERU_02355	Thermocrinis ruber	GO:0003700
O66491	secY aq_079	Aquifex aeolicus (strain VF5)	GO:0005886; GO:0015031; GO:0016021
O67185	fabH aq_1099	Aquifex aeolicus (strain VF5)	GO:0004315; GO:0005737; GO:0006633; GO:0033818
A5IKH3	Tpet_0676	Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995)	GO:0005886; GO:0016021; GO:0022900
O67109	aq_983	Aquifex aeolicus (strain VF5)	
A0A1M6TI41	SAMN05444391_1477	Thermocrinis minervae	GO:0004616; GO:0051287
W0DCD0	THERU_03775	Thermocrinis ruber	
Q57786	MJ0340	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	
Q58389	MJ0979	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0016021
Q4J6I5	Saci_2310	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
A0A1M6SV41	plsY SAMN05444391_1180	Thermocrinis minervae	GO:0005886; GO:0008654; GO:0016021; GO:0043772
O67416	dpbF aq_1422	Aquifex aeolicus (strain VF5)	GO:0003677; GO:0003887; GO:0006260; GO:0006281; GO:0016787
A0A101DYZ7	XD40_2324 XD48_2209	Archaeoglobus fulgidus	GO:0004129; GO:0005507; GO:0016020
E3GW41	Mfer_1011	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003676; GO:0008276
O29989	AF_0250	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
M1IXC1	SacN8_09080	Sulfolobus acidocaldarius N8	GO:0016491
M1I8J4	SacN8_11270	Sulfolobus acidocaldarius N8	
O66605	lon aq_242	Aquifex aeolicus (strain VF5)	GO:0004176; GO:0004252; GO:0005524; GO:0005737; GO:0030163; GO:0043565
A0A1M6RD03	SAMN05444391_0600	Thermocrinis minervae	GO:0009116; GO:0016757
O29222	AF_1040	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0000155; GO:0005737; GO:0006935
Q4J732	Saci_2105	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
Q9WYQ0	TM_0419	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005887; GO:0022892
Q57723	MJ0275	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0016021
O93733	Mfer_0076	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	
M1JBB9	SacRon12I_03900	Sulfolobus acidocaldarius Ron12/I	GO:0000287; GO:0005975; GO:0008966
A0A1M6RGV5	SAMN05444391_0645	Thermocrinis minervae	GO:0003677; GO:0005524; GO:0016787
M1IVT5	SacN8_07225	Sulfolobus acidocaldarius N8	GO:0003824; GO:0051536
Q4JC37	Saci_0223	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
M1IMJ0	aroD SacN8_00905	Sulfolobus acidocaldarius N8	GO:0003855; GO:0009073; GO:0009423
W0DCJ1	THERU_05995	Thermocrinis ruber	GO:0003824; GO:0051536
A0A0F6AJ59	TRQ2_0099	Thermotoga sp. (strain RQ2)	GO:0005524; GO:0005975; GO:0016301; GO:0016773
O66990	pyrC aq_806	Aquifex aeolicus (strain VF5)	GO:0004038; GO:0004151; GO:0005737; GO:0006145; GO:0044205; GO:0046872
O29988	AF_0251	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016021; GO:0046872; GO:0055085
W0DHJ9	rpoC THERU_07305	Thermocrinis ruber	GO:0003677; GO:0003899; GO:0006351; GO:0030089
Q58317	MJ0907	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0003824; GO:0046872; GO:0051539
A0A1M6T2H8	dxs SAMN05444391_1273	Thermocrinis minervae	GO:0000287; GO:0008661; GO:0009228; GO:0016114; GO:0030976; GO:0052865
A0A075WD65	AFULGI_00002730	Archaeoglobus fulgidus DSM 8774	
Q57834	tyrS MJ0389	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0004831; GO:0004832; GO:0005524; GO:0005737; GO:0006437; GO:0006438
M1IFN4	SacRon12I_09930	Sulfolobus acidocaldarius Ron12/I	GO:0016021
Q57573	suhB MJ0109	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0006020; GO:0007165; GO:0008934; GO:0042132; GO:0046854; GO:0046855; GO:0046872; GO:0052832; GO:0052833
O29823	AF_0426	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
A0A1M6QM31	fabH SAMN05444391_0294	Thermocrinis minervae	GO:0004315; GO:0005737; GO:0006633; GO:0033818
M1IRS8	SacN8_00465	Sulfolobus acidocaldarius N8	GO:0016021
E3GYU5	rps17e Mfer_0678	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003735; GO:0005840; GO:0006412
E3GXA0	Mfer_0129	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003977; GO:0009058; GO:0019134
W0DFY5	hslV THERU_05200	Thermocrinis ruber	GO:0004298; GO:0005839; GO:0009376; GO:0046872; GO:0051603
A0A075WEJ8	AFULGI_00020890	Archaeoglobus fulgidus DSM 8774	GO:0005524; GO:0016310; GO:0016757; GO:0046917
R4P270	xseB Tmari_1778	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005737; GO:0006308; GO:0008855; GO:0009318
A0A1M6S1B5	SAMN05444391_0841	Thermocrinis minervae	GO:0003824; GO:0030976
A0A101DYR8	XD48_2426	Archaeoglobus fulgidus	
A0A1M6R0P3	SAMN05444391_0473	Thermocrinis minervae	GO:0005215; GO:0016021; GO:0055085
M1ID75	SacRon12I_06760	Sulfolobus acidocaldarius Ron12/I	GO:0016226
O66576	trpD aq_196	Aquifex aeolicus (strain VF5)	GO:0000162; GO:0004048; GO:0046872
E3GWQ6	hisS Mfer_1189	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000105; GO:0004821; GO:0005524; GO:0005737; GO:0006427
O67905	recA aq_2150	Aquifex aeolicus (strain VF5)	GO:0003697; GO:0005524; GO:0005829; GO:0006281; GO:0006310; GO:0008094; GO:0009432
Q58118	MJ0708	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005737; GO:0030490
A0A1M6SNK7	accA SAMN05444391_1101	Thermocrinis minervae	GO:0003989; GO:0005524; GO:0006633; GO:0009317; GO:0016740; GO:2001295
Q9WXP0	TM_0033	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0016787
Q57839	spt4 rpoE'' rpoE2 MJ0396	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0006351; GO:0006355; GO:0046872
W0DHL5	THERU_06495	Thermocrinis ruber	GO:0003774; GO:0005886; GO:0006935; GO:0009425; GO:0071973
W0DE73	rpsZ rpsN THERU_01460	Thermocrinis ruber	GO:0003735; GO:0005840; GO:0006412; GO:0008270; GO:0019843
E3GYU4	Mfer_0677	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0004072; GO:0009088; GO:0009089; GO:0016597
O30010	aroB' AF_0229	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003856; GO:0009073; GO:0016491
O67128	aq_1013	Aquifex aeolicus (strain VF5)	GO:0016021; GO:0055085
E3GX13	trpE Mfer_0098	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000162; GO:0004049
A0A075WEQ3	AFULGI_00021540	Archaeoglobus fulgidus DSM 8774	
M1IU00	SacN8_10630	Sulfolobus acidocaldarius N8	GO:0003677; GO:0003700; GO:0006352; GO:0016987
P38516	rplD TM_1499	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0003723; GO:0003735; GO:0006412; GO:0019843; GO:0022626
Q9X0I9	TM_1105	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0016021
W0DDF3	THERU_06375	Thermocrinis ruber	GO:0016021
E3GY24	nfi Mfer_0404	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000287; GO:0005737; GO:0006281; GO:0043737
Q9WZY4	TM_0882	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0003961; GO:0003962; GO:0004124; GO:0030170; GO:0071266
W0DH41	THERU_05335	Thermocrinis ruber	
W0DG47	THERU_05525	Thermocrinis ruber	GO:0005215
M1IVR1	SacN8_06505	Sulfolobus acidocaldarius N8	GO:0004164; GO:0017183
W0DHR5	THERU_01965	Thermocrinis ruber	
A0A1M6S403	SAMN05444391_0869	Thermocrinis minervae	GO:0019867
O30282	AF_2388	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0008324; GO:0016021
O28395	AF_1884	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005524; GO:0016887; GO:0043215; GO:1900753
G4FEV8	hisC Tmari_1044	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0000105; GO:0004400; GO:0030170; GO:0080130
O67482	aq_1516	Aquifex aeolicus (strain VF5)	GO:0016021
E3GXL4	Mfer_0243	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	
Q58019	MJ0602	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	
O28386	rps7 AF_1893	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003735; GO:0006412; GO:0015935; GO:0019843
A0A1M6RC52	rpmH SAMN05444391_0587	Thermocrinis minervae	GO:0003735; GO:0005840; GO:0006412
Q9WZ63	TM_0594	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005215; GO:0016021; GO:0055085
M1I7Z7	SacN8_10490	Sulfolobus acidocaldarius N8	GO:0004177; GO:0008236
O67471	aq_1501	Aquifex aeolicus (strain VF5)	
Q4JCH5	Saci_0077	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
M1I4S5	SacN8_05715	Sulfolobus acidocaldarius N8	GO:0016021
W0DD69	THERU_05765	Thermocrinis ruber	GO:0016021
Q9X090	TM_0995	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
O67475	nrdB aq_1505	Aquifex aeolicus (strain VF5)	GO:0004519; GO:0004748; GO:0006260; GO:0006314; GO:0009263; GO:0016539; GO:0046872
M1JC53	SacRon12I_05290	Sulfolobus acidocaldarius Ron12/I	GO:0003676; GO:0004386; GO:0005524
O28081	AF_2202	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016021
E3GVZ9	Mfer_0968	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003677; GO:0004386; GO:0005524
O67356	clpX aq_1337	Aquifex aeolicus (strain VF5)	GO:0005524; GO:0006457; GO:0008270; GO:0046983; GO:0051082
A0A1M6SUS5	SAMN05444391_1174	Thermocrinis minervae	GO:0005524; GO:0016887
O67849	obg aq_2069	Aquifex aeolicus (strain VF5)	GO:0000287; GO:0003924; GO:0005525; GO:0005737
W0DF18	rpoZ THERU_01155	Thermocrinis ruber	GO:0003677; GO:0003899; GO:0006351
Q58096	MJ0683	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0003824; GO:0046872; GO:0051539
W0DAI8	rplT THERU_01300	Thermocrinis ruber	GO:0000027; GO:0003735; GO:0005840; GO:0006412; GO:0019843
O29350	AF_0912	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
A0A101E0W9	sucD XD48_1034	Archaeoglobus fulgidus	GO:0000166; GO:0004775; GO:0006099; GO:0048037
O66461	pyrD aq_046	Aquifex aeolicus (strain VF5)	GO:0004152; GO:0005737; GO:0006207; GO:0044205; GO:1990663
Q58335	MJ0925	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0003677; GO:0006351; GO:0006355
M1I548	SacN8_06390	Sulfolobus acidocaldarius N8	GO:0003723
W0DER8	THERU_01355	Thermocrinis ruber	GO:0015299; GO:0016021
A0A075WFY0	AFULGI_00012340	Archaeoglobus fulgidus DSM 8774	
M1IUN6	SacN8_04775	Sulfolobus acidocaldarius N8	
